admin_support,age,boss_survey,boss_tenure,city_size,clock_in,core,education,gender,half_day_leaves,high_potential,job_satisfaction,kpi_performance,local,part_time,rank,remote,salary,subordinates,team_size,tenure,tenure_unit,training,variable_pay,years_since_promotion,exit
1,48,0.59752274,6,4.3000002,0,1,2,1,4,0,0.69532675,0.64027923,1,1,3,0,40.922729,4,7,4,2,3,14,3,0
1,37,0.58842176,4,4.3000002,0,1,2,1,4,0,0.44999325,0.73692507,1,1,3,0,46.204048,3,10,1,1,2,9,2,0
0,34,0.80123544,3,2.2,1,1,1,1,1,1,0.52345097,0.92444569,1,1,1,1,37.491524,0,5,1,1,2,2,3,0
1,42,0.28038058,3,9.3999996,1,1,1,1,6,0,0.51467425,0.6082688,1,0,3,1,39.878036,6,7,2,2,3,16,3,0
2,43,0.60074252,4,6.0999999,0,1,2,1,6,0,0.57178235,0.66054404,1,0,4,0,40.030769,4,9,2,2,3,6,4,0
2,39,0.92623615,3,9.3999996,0,1,1,1,6,0,0.57809782,0.56516111,1,0,2,0,39.074959,2,10,2,1,2,11,3,0
1,37,0.29328495,3,6.0999999,0,1,1,0,6,0,0.32385558,0.66423583,1,0,2,0,37.523567,7,10,3,1,2,5,4,0
1,33,0.66880089,3,4.3000002,1,1,1,1,5,0,0.64568019,0.67930877,1,0,2,1,46.475784,7,5,1,1,3,9,3,0
0,29,0.63946056,5,9.3999996,0,1,1,1,6,0,0.70553088,0.64409399,1,0,1,0,45.116035,0,6,3,3,3,2,4,1
0,40,0.38796735,4,2.2,0,1,2,1,5,0,0.39140832,0.73993266,1,0,1,0,39.107811,0,8,2,2,2,2,3,0
0,35,0.20822263,4,2.2,0,1,1,0,4,0,0.32805607,0.86476815,1,0,1,1,37.571686,0,9,1,1,3,3,3,0
0,36,0.44951802,3,9.3999996,0,1,1,1,5,0,0.56101751,0.71161622,1,1,1,0,35.746994,0,6,1,1,3,4,3,0
0,27,0.81043124,3,6.0999999,1,1,2,0,5,0,0.76340187,0.74006373,1,0,1,0,38.465813,0,8,1,1,3,3,2,0
1,37,0.43652895,4,6.0999999,1,1,1,0,6,0,0.60667044,0.70018846,1,0,2,1,37.763756,1,5,1,1,2,6,5,1
1,40,0.45422071,3,2.2,1,1,1,0,6,0,0.7811867,0.57296616,1,0,2,0,38.567291,6,7,1,1,3,8,4,0
2,41,0.63861692,4,6.0999999,0,1,2,1,4,0,0.91445851,0.69967693,1,0,3,0,42.221008,8,6,1,1,3,13,3,0
1,39,0.75762635,3,2.2,0,1,1,1,3,0,1.1757005,0.68199152,1,0,3,0,42.830978,6,3,1,1,3,12,3,0
1,41,0.27114639,3,9.3999996,0,0,1,1,4,0,0.44176054,0.65381628,1,0,3,1,38.601761,2,7,1,1,2,19,3,0
0,33,0.34788173,3,2.2,1,0,2,0,4,0,0.29466629,0.66809642,1,0,1,1,30.638657,0,10,2,1,3,2,4,0
1,39,0.58033484,3,9.3999996,1,0,3,1,5,0,0.66279382,0.59345376,1,0,3,1,41.016823,6,10,1,1,2,8,4,0
0,36,0.43265173,6,9.3999996,0,1,1,1,5,0,0.61371636,0.72493404,1,0,1,0,43.956184,0,10,1,1,3,0,3,0
0,37,0.78573388,3,6.0999999,0,1,1,1,3,0,0.48123074,0.97600377,1,0,1,0,40.866806,0,7,1,1,2,5,3,0
0,38,0.37240195,3,4.3000002,1,0,1,0,4,0,0.45167971,0.92418563,1,0,1,1,38.3246,0,5,4,3,3,3,3,0
0,30,0.56892347,4,2.2,0,1,1,0,5,0,0.72877854,0.53679264,1,0,1,0,32.040268,0,4,1,1,2,2,4,0
0,33,0.84013832,3,4.3000002,0,1,1,0,5,0,0.76340193,0.65543348,1,0,1,0,35.376602,0,6,1,1,2,2,4,0
1,37,0.5146246,3,6.0999999,0,1,1,1,5,0,0.89290202,0.60334235,1,0,2,0,42.376892,2,6,4,4,2,9,4,0
0,39,0.43755502,4,6.0999999,1,1,1,0,4,0,0.53434289,0.71226722,1,0,1,0,31.733261,0,6,1,1,4,2,3,0
0,27,0.5166046,4,4.3000002,1,1,2,0,3,0,0.75382793,0.72907948,1,1,1,0,32.727631,0,2,2,2,3,1,4,0
0,34,0.63540417,3,6.0999999,1,0,1,0,5,0,0.53064555,0.720146,1,0,1,1,34.613876,0,7,1,1,3,3,3,0
0,35,0.25321257,3,2.2,1,1,2,0,5,0,0.28287929,0.68858409,1,0,1,0,32.847824,0,6,,2,1,2,6,0
1,38,0.51693255,3,4.3000002,0,0,1,1,6,0,0.62884343,0.77517629,1,1,4,0,49.481384,6,9,1,1,4,15,3,0
0,37,0.54188824,5,2.2,1,1,1,1,6,0,0.55111414,0.69375819,1,0,1,0,36.140244,0,6,2,1,2,1,4,0
1,36,0.57086146,5,4.3000002,0,1,1,1,6,0,0.80346715,0.63596797,1,0,2,1,48.872429,1,9,2,2,3,12,3,0
0,35,0.25998363,8,2.2,0,1,1,0,4,1,0.072970822,0.86479735,1,1,1,1,35.45961,,9,1,1,3,2,4,0
1,46,0.40447637,3,2.2,0,1,1,1,4,0,0.64911389,0.71171802,1,0,3,1,46.358162,5,5,1,1,3,5,3,0
0,29,0.926521,7,9.3999996,1,1,1,0,4,0,0.39937085,0.87486368,1,1,1,1,34.804214,0,7,2,2,3,4,3,0
1,41,0.040744781,3,4.3000002,0,1,1,0,4,0,0.69375491,0.64569193,1,0,3,0,35.434265,7,4,1,1,3,19,3,1
0,36,0.45885745,3,6.0999999,0,1,2,0,4,0,0.59773219,0.790833,1,0,1,1,34.32576,0,5,2,1,2,5,3,0
0,38,0.78052682,5,9.3999996,0,1,1,0,6,1,0.67207605,0.58930671,1,1,1,0,35.384399,0,5,3,3,2,1,3,0
0,37,0.35318848,3,9.3999996,1,1,1,0,6,0,0.66470194,0.58163124,1,0,1,0,35.77771,0,7,2,1,4,2,4,0
2,37,0.51156306,4,2.2,0,1,1,1,7,0,0.61844355,0.65979493,1,0,2,1,48.030472,2,8,1,1,3,19,5,0
0,34,0.72508711,4,9.3999996,1,1,1,1,5,0,0.32916731,0.80638027,1,0,1,0,33.871948,0,8,1,1,2,3,4,0
0,42,0.57094997,4,6.0999999,1,1,1,0,6,0,0.63228321,0.60353768,1,0,1,0,36.938965,0,6,1,1,3,2,5,0
0,43,0.25431564,4,9.3999996,0,1,1,1,6,0,0.31232649,0.65335572,1,1,1,0,44.924164,0,7,2,2,2,2,5,0
1,42,0.68492413,3,2.2,0,0,1,1,4,0,0.70034003,0.7044704,1,0,3,1,49.281517,7,8,1,1,2,6,5,0
1,34,0.78202403,3,6.0999999,0,0,1,0,3,0,0.7430777,0.73235136,1,0,2,1,35.257263,2,7,1,1,2,5,4,0
1,29,0.54756212,3,0.89999998,0,0,1,1,1,0,0.64153951,0.84977609,1,0,3,0,49.320091,6,4,1,1,3,14,4,0
1,45,0.59598327,3,0.89999998,0,1,1,1,4,0,0.68531513,0.70614421,1,0,2,0,41.566017,3,8,1,1,2,10,4,0
0,37,0.55195749,4,9.3999996,1,1,1,1,6,0,0.47492415,0.84910995,1,0,1,0,44.186287,0,5,2,2,3,2,4,0
1,40,0.59825712,4,6.0999999,0,1,3,1,4,0,0.78627139,0.705042,1,0,3,0,44.136238,0,6,1,1,2,12,4,0
0,33,0.43200496,3,4.3000002,0,1,1,1,4,0,0.7224865,0.74183327,1,1,1,0,33.789597,0,7,1,1,3,2,3,0
0,36,0.59002626,3,6.0999999,0,1,1,1,5,0,0.30625612,0.82911569,1,0,1,0,28.898773,0,9,3,2,3,2,4,0
0,40,0.33788234,3,4.3000002,0,1,1,1,5,0,0.17485647,0.94952971,1,0,1,0,36.367447,0,5,1,1,3,2,4,0
1,38,0.15376768,4,6.0999999,0,1,1,1,5,0,0.84449768,0.58217162,1,0,3,0,40.532867,4,10,1,1,3,19,3,1
2,38,0.4509255,4,0.89999998,0,1,1,1,4,0,0.82883251,0.65203977,1,0,4,0,46.934067,7,8,2,2,1,5,3,0
0,35,0.76514375,4,0.89999998,1,1,2,1,2,1,0.74553376,0.93185115,1,0,1,0,38.173286,0,3,1,1,2,0,3,0
0,33,0.56393576,4,9.3999996,0,1,1,0,3,0,0.52659833,0.78296137,1,1,1,0,30.775101,0,8,1,1,3,5,2,0
0,35,0.77726972,3,6.0999999,1,1,3,0,4,0,0.66683006,0.51270849,1,1,1,0,31.704742,0,9,2,2,1,3,5,0
1,37,0.79938102,3,9.3999996,0,0,1,1,8,0,0.72418046,0.65991801,1,0,2,1,45.077705,6,9,1,1,3,6,4,0
0,36,0.636253,3,6.0999999,1,1,1,0,8,0,0.23993054,0.71267897,1,1,1,0,38.735703,0,10,1,1,3,4,4,0
0,31,0.17036334,4,0.89999998,1,0,1,1,3,1,0.53611916,0.75811267,1,0,1,0,37.497849,0,3,1,1,3,4,4,0
1,34,0.50994414,3,2.2,0,1,1,1,4,0,0.8150087,0.60257667,1,0,3,0,44.328941,2,8,1,1,3,6,4,0
0,39,0.8380264,3,2.2,1,1,1,1,4,0,0.9517352,0.72330755,1,0,1,1,35.257706,0,5,1,1,2,1,4,0
1,37,0.78953701,3,0.89999998,0,0,1,1,3,0,0.93933105,0.80615169,1,0,2,0,46.777893,5,5,4,3,2,19,3,0
0,43,0.45654777,3,9.3999996,1,1,1,0,8,0,0.34338242,0.54937929,1,0,1,0,36.748459,0,8,2,1,1,3,5,0
1,38,0.54243648,3,2.2,0,0,1,0,3,0,0.77686346,0.72120786,1,1,2,0,,7,7,1,1,3,18,3,0
0,38,0.58326453,5,9.3999996,0,1,2,0,7,1,0.75806111,0.5090546,1,0,1,0,30.875153,0,3,1,1,3,2,5,0
0,38,0.013096857,5,6.0999999,1,0,1,1,5,0,0.48366669,0.64546561,1,1,1,0,34.065552,0,7,1,1,2,4,4,1
0,33,0.56827855,3,4.3000002,0,1,3,1,3,0,0.93448192,0.55941999,1,1,1,0,34.569443,0,4,2,2,1,3,4,1
0,37,0.80150032,4,4.3000002,0,1,1,0,2,0,1.1155602,0.67208403,1,0,1,1,34.174484,0,2,1,1,3,5,3,0
0,40,0.17395909,5,9.3999996,1,1,1,1,7,0,0.26119769,0.7064203,1,0,1,0,37.804489,0,7,1,1,3,3,3,0
0,35,0.20615005,3,9.3999996,1,1,1,1,5,0,0.60606319,0.72313064,1,0,1,0,40.17115,0,5,2,1,4,5,2,0
2,43,0.38735357,5,6.0999999,0,0,1,1,5,0,0.44605261,0.82637554,1,0,2,1,44.564079,6,9,1,1,2,10,3,0
0,34,0.37113398,3,9.3999996,1,0,1,0,6,0,0.68574417,0.44766313,1,0,1,1,26.975433,0,6,2,1,4,2,4,0
0,33,0.94198024,4,2.2,0,1,1,0,4,0,0.74386954,0.81076509,1,0,1,0,35.437668,0,6,2,2,3,0,3,0
0,36,0.74750549,3,9.3999996,0,1,1,0,2,1,0.80742627,0.76251382,1,0,1,0,35.150131,0,7,2,1,3,1,2,0
1,33,0.69022512,4,9.3999996,0,1,1,1,4,0,0.4901557,0.88503933,1,0,2,0,57.52211,4,6,1,1,2,14,4,0
0,39,0.71699649,3,2.2,1,1,1,1,3,0,0.69968903,0.84772408,1,0,1,0,46.887039,0,9,2,2,3,5,3,0
0,34,0.45088714,3,6.0999999,0,0,1,0,3,0,0.6616323,0.67038614,1,0,1,1,28.920776,0,6,2,1,3,3,3,0
0,38,0.56230056,3,6.0999999,1,0,3,0,4,0,0.66911578,0.63865125,1,0,1,0,35.864899,0,9,1,1,2,1,4,0
1,50,0.50110251,4,9.3999996,0,1,2,1,3,0,0.55491471,0.85939699,1,0,3,0,48.003128,5,6,1,1,3,13,3,0
2,40,0.31722888,4,2.2,0,1,1,1,4,0,0.69485253,0.80286795,1,0,4,0,47.053307,7,6,3,1,3,10,3,0
1,36,0.41251442,3,6.0999999,0,1,1,1,4,0,0.72577947,0.63918132,1,0,2,0,40.528671,2,8,1,1,3,17,3,0
0,39,0.630683,4,6.0999999,1,1,1,1,3,0,1.0403609,0.62601876,1,0,1,0,43.07608,0,7,3,1,4,3,3,0
0,40,0.50988597,5,9.3999996,0,0,2,1,7,1,0.22142737,0.7147274,1,0,1,0,39.790283,0,7,3,3,3,5,4,1
1,35,0.33349359,4,2.2,0,1,2,1,4,0,0.65853417,0.65290052,1,0,3,0,39.893211,4,8,2,1,3,7,4,0
1,42,0.35718822,5,9.3999996,0,1,1,1,7,0,0.31225795,0.63449681,1,0,2,1,40.758835,6,7,1,1,2,9,4,0
0,28,0.59690744,4,9.3999996,1,1,1,1,7,1,0.23503014,0.88596082,1,1,1,0,48.662666,0,8,1,1,3,4,5,0
0,37,0.36814272,3,6.0999999,1,1,1,0,6,0,0.22932954,0.66452777,1,0,1,0,35.842667,0,9,2,2,2,3,4,1
2,46,0.060306836,6,4.3000002,0,1,1,1,5,0,0.30973393,0.61343277,1,0,4,0,43.271332,7,11,2,2,3,18,4,1
0,28,0.97630405,3,9.3999996,1,1,3,1,2,0,0.7871111,0.85315752,1,0,1,1,36.826263,0,3,2,2,3,2,4,0
1,41,1.0050809,3,2.2,0,0,1,1,6,0,0.68154198,0.649176,1,1,3,0,43.84024,1,6,1,1,3,18,3,0
0,37,0.036475897,4,9.3999996,1,1,3,0,4,0,0.17583704,0.69967753,1,0,1,0,31.195313,0,6,2,2,2,3,5,1
2,39,0.3210555,3,4.3000002,0,1,1,1,7,0,0.50046951,0.72374767,1,0,3,1,36.649094,7,10,1,1,4,8,3,0
0,36,0.10448916,5,9.3999996,1,1,2,1,6,0,0.17033453,0.66657364,1,1,1,1,35.976089,0,8,1,1,2,0,4,1
1,42,0.50583386,3,2.2,0,1,1,1,5,0,0.7554974,0.75624335,1,0,3,0,43.618324,5,7,2,1,3,6,4,0
2,43,0.48236024,5,2.2,0,1,1,1,5,0,0.98638815,0.57198787,1,0,2,0,34.892914,8,2,1,1,4,12,4,0
2,47,0.62571383,3,4.3000002,0,1,2,1,6,0,0.97472352,0.69754034,1,0,4,0,53.116898,7,4,3,3,3,20,3,0
2,41,0.58899575,3,6.0999999,0,1,1,1,4,0,0.67198718,0.74970722,1,0,3,0,46.928398,8,7,1,1,3,11,3,0
0,36,0.73151624,6,4.3000002,1,1,1,0,2,0,0.67401463,0.76558089,1,1,1,1,33.380188,0,7,1,1,3,3,3,0
2,45,0.88298082,3,4.3000002,0,1,1,1,4,0,0.8094663,0.79456609,1,0,4,0,56.521088,5,7,1,1,2,16,3,0
0,28,0.2741231,3,9.3999996,0,0,2,1,5,0,0.37523875,0.68185693,1,0,1,0,43.332695,0,10,1,1,2,3,4,0
0,25,0.42886558,3,2.2,1,1,1,1,5,0,0.70697719,0.71256572,1,1,1,1,41.204147,0,7,1,1,3,0,4,0
0,34,0.68803936,4,9.3999996,0,1,2,1,6,0,0.57586652,0.67851371,1,1,1,1,39.627731,0,11,1,1,3,3,2,0
1,38,0.41756704,4,9.3999996,0,1,1,1,5,0,0.5789904,0.61494637,1,0,2,0,39.940941,3,7,11,3,2,6,4,0
0,41,0.43164474,3,6.0999999,1,0,1,0,4,0,0.75368625,0.69978702,1,0,1,0,37.320648,0,5,1,1,2,0,4,0
0,32,0.2857652,3,6.0999999,1,1,1,1,5,0,0.69308752,0.68590814,1,0,1,0,36.923065,,3,1,1,2,1,3,0
2,46,0.20004924,7,6.0999999,0,1,1,1,5,0,0.34857067,0.57117659,1,0,4,0,34.360214,1,7,3,3,2,11,5,0
0,30,0.37588128,3,2.2,0,0,1,1,5,1,0.91250658,0.61670285,1,1,1,0,33.12616,0,4,2,2,3,2,3,1
0,44,0.15994683,3,2.2,0,1,1,0,4,0,0.43929264,0.64917231,1,0,1,0,23.647018,0,6,1,1,2,2,5,0
2,47,0.68817735,3,9.3999996,0,0,1,1,3,0,0.95726031,0.63696045,1,0,4,1,39.051453,7,6,2,1,2,13,3,0
2,47,0.65485752,3,4.3000002,0,0,1,1,4,0,0.51969028,0.76514584,1,0,2,1,41.201073,2,7,2,2,3,19,3,1
1,35,0.85732436,4,,1,1,1,1,3,0,1.0248535,0.74193358,1,0,2,1,48.697083,7,4,2,2,2,8,2,0
0,36,0.54393262,3,9.3999996,1,1,1,1,6,0,0.52575344,0.74746478,1,1,1,1,39.929474,0,7,1,1,2,5,4,0
2,40,0.76479864,3,0.89999998,0,1,2,1,4,0,0.6825406,0.62636763,1,0,2,0,41.918777,7,7,2,2,2,8,4,0
1,41,0.67288226,3,9.3999996,0,1,1,1,7,0,0.77056539,0.60322219,1,0,2,1,39.844101,3,9,1,1,4,20,3,
1,46,0.44253999,10,9.3999996,0,1,1,1,5,0,0.49735385,0.73579717,1,0,5,0,68.885178,2,7,2,2,3,9,4,0
0,41,0.50994337,4,2.2,1,1,1,0,4,0,0.51813143,0.62075657,1,0,1,0,35.105743,0,6,1,1,2,1,4,0
0,36,0.49376395,3,6.0999999,1,0,3,0,5,0,0.45997313,0.84494895,1,1,1,0,39.934174,0,6,2,2,3,2,3,1
1,39,0.59569293,4,9.3999996,0,1,1,1,5,0,0.33967656,0.81017357,1,0,2,0,46.005501,1,10,1,1,2,10,3,0
1,37,0.5938015,3,9.3999996,0,1,1,1,4,0,0.65384901,0.7395367,1,0,2,0,36.042877,7,6,2,2,2,9,3,0
1,42,0.93437827,4,2.2,0,1,1,1,1,0,1.0274708,0.76062059,1,0,3,0,41.140594,1,5,1,1,2,18,5,0
0,37,0.6102618,3,9.3999996,0,1,1,1,5,1,0.57072836,0.67494935,1,0,1,0,37.610352,0,4,1,1,1,0,4,0
1,41,0.5897004,9,6.0999999,0,1,1,0,5,0,0.4909277,0.82231039,1,0,2,1,35.382767,7,3,2,1,3,12,4,0
1,32,0.61194551,3,2.2,0,1,1,1,4,0,0.51828009,0.85167092,1,0,2,0,46.535271,3,7,1,1,3,9,4,0
0,31,1.0364792,4,4.3000002,1,1,1,1,5,1,0.88898963,0.5337463,1,0,1,0,41.9776,0,7,1,1,2,3,4,0
0,41,0.5623312,3,6.0999999,1,1,3,0,3,0,0.51004452,0.72647244,1,1,1,0,33.448654,0,7,1,1,2,0,4,0
2,37,-0.00384264,3,4.3000002,0,1,1,1,6,0,0.35744676,0.85200918,1,1,2,0,45.590973,3,9,4,1,2,13,4,1
0,24,0.4354403,3,2.2,1,1,1,1,2,1,0.56722575,0.89585751,1,0,1,1,48.04821,0,10,1,1,2,1,3,0
0,33,0.13915102,3,0.89999998,0,1,3,0,5,0,0.42155507,0.55102038,1,0,1,0,29.736694,0,8,2,1,2,1,5,1
2,44,0.39361101,3,6.0999999,1,0,3,1,5,0,0.18353967,0.74323738,1,0,3,1,46.113693,0,8,1,1,2,20,4,1
1,44,0.50464827,4,4.3000002,0,1,1,1,4,0,0.94441497,0.71296656,1,0,3,0,40.10022,0,5,3,2,3,6,3,0
0,34,0.55934107,3,6.0999999,0,1,2,0,3,0,0.5247063,0.74700695,1,1,1,0,32.270523,0,7,2,1,2,4,4,0
2,43,0.57498246,3,9.3999996,0,1,1,1,5,0,0.51094061,0.78687459,1,0,4,0,55.514824,3,7,1,1,3,14,3,0
0,34,0.75655305,3,9.3999996,0,0,1,1,5,1,0.34247884,0.81947803,1,0,1,1,41.961479,0,8,1,1,2,3,4,0
2,41,0.43923032,3,2.2,0,1,1,1,4,0,0.91180849,0.65099907,1,0,3,1,42.729759,2,6,1,1,3,15,3,0
0,35,0.51656961,3,6.0999999,0,1,1,,7,0,0.67220581,0.44111657,1,0,1,0,33.23291,0,8,1,1,3,3,5,0
0,36,0.43155849,4,4.3000002,0,0,1,0,4,0,0.41484445,0.77873814,1,0,1,1,37.312614,0,7,2,2,3,4,3,0
0,34,0.52111065,3,4.3000002,1,1,1,0,4,0,0.84876084,0.62639725,1,0,1,0,39.117851,0,10,3,3,2,4,3,0
1,50,0.48679683,10,0.89999998,0,1,1,1,4,0,0.85817242,0.80858785,1,0,5,1,75.033836,7,7,1,1,3,19,2,0
0,28,0.59228396,3,6.0999999,0,1,1,0,4,0,0.4800308,0.71735293,1,0,1,0,33.787033,0,11,2,1,2,3,4,0
0,34,0.64295411,4,9.3999996,1,0,1,0,5,0,0.84054488,0.63231117,1,1,1,0,38.155632,0,7,1,1,3,1,3,0
1,40,0.41273603,3,2.2,0,0,1,1,5,0,0.65612322,0.63535458,1,0,3,0,42.737495,5,8,2,2,3,14,4,0
2,43,0.67113417,3,6.0999999,0,1,2,1,5,0,0.50538981,0.82442081,1,0,4,0,59.342789,3,6,1,1,3,5,4,0
0,31,0.56517255,4,6.0999999,1,0,1,0,3,0,0.86936837,0.80535179,1,0,1,0,31.380737,0,6,2,2,3,0,3,0
1,40,0.35263526,3,6.0999999,0,0,2,1,7,0,0.31276888,0.60428917,1,0,2,0,43.440979,4,9,2,2,2,11,4,0
0,33,0.59495968,3,6.0999999,0,1,1,0,4,1,0.55864078,0.82823026,1,0,1,0,31.819229,0,7,1,1,3,3,3,0
0,34,0.97923517,4,0.89999998,1,1,1,1,4,0,0.69650435,0.73548216,1,0,1,0,40.428284,0,9,1,1,2,2,4,0
1,47,0.37156177,5,6.0999999,0,1,3,1,5,0,0.45877546,0.78922927,1,0,4,1,58.774757,6,6,1,1,3,6,4,0
0,37,0.40978289,3,0.89999998,1,1,1,0,4,0,0.8205241,0.56535214,1,1,1,0,31.598694,0,7,1,1,3,4,3,0
0,38,0.52980793,4,4.3000002,0,0,1,1,5,0,0.63465595,0.68943489,1,0,1,0,38.882973,0,8,1,1,3,3,4,0
0,36,0.15244544,4,0.89999998,0,1,2,0,6,0,0.36760971,0.55088085,1,0,1,1,33.995209,0,8,2,2,2,3,3,1
2,42,0.39766735,4,4.3000002,0,0,1,1,4,0,0.79075515,0.471919,1,0,4,0,34.153244,2,8,1,1,3,9,4,0
2,41,0.85689223,4,0.89999998,0,0,1,1,5,0,0.76960993,0.71820807,1,0,4,0,77.40464,5,7,2,2,2,10,4,0
0,36,0.34857124,3,9.3999996,0,1,3,0,7,0,0.50015783,0.59831375,1,0,1,0,35.361938,0,9,1,1,4,2,4,0
1,45,0.68054098,4,6.0999999,1,1,1,1,4,0,0.70357728,0.74318558,1,0,3,0,48.409882,7,5,2,1,2,6,3,0
0,39,0.44665861,4,6.0999999,1,1,1,1,6,1,0.50866729,0.72783196,1,0,1,1,37.978592,0,12,2,2,2,1,4,0
0,33,0.72055191,3,9.3999996,0,1,1,0,4,0,0.65896666,0.66781873,1,0,1,0,30.970795,0,5,1,1,2,4,3,0
0,42,0.64794916,5,4.3000002,1,0,1,0,5,0,0.64546824,0.69152951,1,0,1,0,36.08728,0,7,2,1,3,4,4,0
1,37,0.43099079,3,0.89999998,0,1,1,1,4,0,0.84605038,0.59768295,1,0,3,0,41.445961,6,6,1,1,3,9,3,0
0,39,0.47536418,5,9.3999996,0,0,1,0,4,0,0.54368716,0.65589684,1,0,1,1,28.526749,0,7,1,1,3,3,4,0
1,42,0.50323212,4,4.3000002,0,0,1,1,3,0,1.0793924,0.59753716,1,0,3,0,43.956207,0,4,2,2,3,18,3,1
1,42,0.45752129,3,0.89999998,1,1,1,1,4,0,0.54930341,0.70919132,1,0,3,1,51.127174,1,9,2,1,3,8,3,0
1,40,0.29499763,4,6.0999999,1,1,1,1,7,0,0.10906067,0.64782321,1,0,3,0,43.512344,4,9,1,1,3,8,4,1
2,53,0.25098887,3,9.3999996,0,1,1,1,4,0,0.41480944,0.7114206,1,0,3,0,42.637604,1,8,1,1,2,6,4,0
0,30,0.45516151,3,6.0999999,1,1,1,0,2,1,0.34251243,0.88352996,1,1,1,0,30.829208,0,10,3,3,2,3,3,0
1,35,0.59155285,3,4.3000002,0,1,1,1,4,0,1.0339367,0.70345795,1,0,2,1,42.377724,7,5,3,3,3,9,3,0
2,37,0.6167019,5,9.3999996,0,1,1,1,3,0,0.56429625,0.79302239,1,0,3,0,38.646416,6,4,1,1,3,12,4,0
1,39,1.0412147,3,2.2,0,0,2,0,3,0,0.86262411,0.73758072,1,0,2,0,42.393112,3,7,1,1,3,18,2,0
0,33,0.52651137,3,6.0999999,1,1,1,1,,1,0.45284534,0.68637502,1,0,1,0,33.441696,0,6,1,1,2,4,5,0
1,42,0.4487263,3,4.3000002,0,1,1,1,5,0,0.87300837,0.64011276,1,1,3,0,42.139534,7,9,1,1,3,13,3,0
1,38,0.51776952,4,6.0999999,1,1,1,1,3,0,0.72552973,0.77968967,1,1,3,0,41.495865,5,4,1,1,3,5,3,0
0,33,0.4126938,3,6.0999999,0,1,2,1,5,0,0.10317469,0.76347548,1,0,1,1,50.213982,0,9,1,1,2,5,4,1
0,34,0.56862354,3,6.0999999,1,0,1,1,4,0,0.82556891,0.75295913,1,0,1,0,36.73085,0,7,1,1,4,2,2,0
0,32,0.47660789,3,2.2,1,1,2,0,4,0,0.47989044,0.71666878,1,0,1,0,29.841904,0,8,1,1,1,5,4,0
0,42,0.61557418,3,2.2,1,1,1,0,4,0,1.0744669,0.50720847,1,0,1,1,34.244797,0,8,1,1,2,3,4,0
1,43,0.19276199,3,9.3999996,0,1,1,0,3,0,0.46583316,0.87925488,1,0,3,0,36.540451,6,2,1,1,3,8,3,0
1,39,0.35169536,3,6.0999999,0,1,1,0,4,0,0.64896548,0.65247416,1,0,2,1,37.519699,0,6,1,1,3,16,3,0
0,34,0.48140371,4,9.3999996,1,1,1,0,2,0,0.66481388,0.80485046,1,0,1,0,30.335556,0,2,1,1,3,2,4,0
1,36,0.15421736,3,0.89999998,1,1,1,1,6,0,0.4467428,0.58055735,1,0,2,1,38.341797,1,7,2,1,3,17,5,0
0,35,0.32628155,3,6.0999999,0,1,1,1,5,0,0.42140377,0.57583863,1,0,1,0,30.504776,0,11,1,1,2,4,4,0
0,30,0.4557752,3,6.0999999,1,1,1,1,5,1,0.6000421,0.74082983,1,1,1,0,43.030052,0,8,1,1,2,2,4,1
1,41,0.074175216,3,6.0999999,0,1,2,1,7,0,0.34724,0.68226153,1,0,2,0,38.259949,3,9,2,2,2,13,3,1
0,39,0.37898558,3,9.3999996,1,1,2,0,5,0,0.24478109,0.80173248,1,0,1,0,33.549271,0,8,2,2,2,1,4,0
0,32,0.32181191,3,6.0999999,0,1,1,0,4,1,0.58553165,0.62770498,1,0,1,1,31.794937,0,8,1,1,2,3,4,0
1,40,0.66335279,4,2.2,0,1,3,1,3,0,0.89871377,0.79631305,1,0,3,0,49.235214,1,5,2,2,3,6,3,0
1,45,0.95316845,3,4.3000002,0,1,1,1,2,0,1.2226416,0.66632688,1,0,2,0,36.702347,5,3,2,1,3,5,2,0
1,43,0.5289734,4,6.0999999,1,1,2,1,6,0,0.7122255,0.55508149,1,0,3,0,41.788269,1,10,2,2,3,13,3,0
0,29,0.61373454,4,6.0999999,1,1,1,1,6,0,0.59203559,0.86082125,1,1,1,0,39.202789,0,6,1,1,3,3,2,1
1,38,-0.034561396,3,9.3999996,0,0,1,1,7,0,0.32446367,0.65297383,1,0,2,0,44.630638,6,10,1,1,2,12,5,1
0,37,0.72680038,3,6.0999999,0,1,1,0,5,0,0.58674121,0.68027973,1,1,1,0,43.383934,0,5,2,2,2,5,5,0
0,32,0.916875,3,2.2,1,1,2,0,5,0,0.59473681,0.76657236,1,0,1,1,35.489014,0,7,3,3,3,3,3,0
1,43,0.31670275,3,6.0999999,0,1,1,0,6,0,0.50350201,0.77316272,1,0,2,0,43.214661,1,6,2,2,3,17,4,0
2,41,0.21423765,6,2.2,0,0,1,1,5,0,0.41438484,0.72516876,1,0,2,1,43.179405,7,10,1,1,2,7,4,0
0,34,0.70472103,3,6.0999999,0,0,1,0,5,0,0.66757554,0.77451837,1,0,1,0,35.182922,0,9,2,2,2,4,3,0
1,34,0.63392204,5,6.0999999,0,1,2,1,4,0,0.71551245,0.62307739,1,0,2,0,44.495155,3,7,1,1,2,15,4,0
