From.Grade,To.Grade,Is.Non.Annual.,Days,Departure.Date,Deposit.Date,Tuition,FRP.Active,FRP.Cancelled,Cancelled.Pax,Total.Discount.Pax,Initial.System.Date,Parent.Meeting.Flag,MDR.Low.Grade,MDR.High.Grade,EZ.Pay.Take.Up.Rate,School.Sponsor,FPP,NumberOfMeetingswithParents,SingleGradeTripFlag,Retained.in.2012.,Ability_to_Pay,Travel.Type_B,Travel.Type_N,Travel.Type_T,School.Type_Catholic,School.Type_PUBLIC,School.Type_Private non-Christian,SPR.New.Existing_NEW,SchoolSizeIndicator_M-L,SchoolSizeIndicator_S,SchoolSizeIndicator_S-M,SchoolSizeIndicator_missing,Region_New_Mountain,Region_New_North East,Region_New_Northen California,Region_New_Pacific,Region_New_South Atlantic,Region_New_South Central,Region_New_Southern California,Region_New_Texas,Region_New_West North Central,DepartureSeason_Winter
8.0,8.0,0.0,4.0,40614.0,40452.0,1299.0,6.0,7.0,9.0,1.0,40309.0,1.0,6.0,8.0,0.14300000000000002,0.0,7.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6.0,8.0,0.0,4.0,40614.0,40466.0,1703.0,3.0,2.0,4.0,1.0,40247.0,1.0,6.0,8.0,0.2,0.0,5.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40614.0,40459.0,1467.0,18.0,1.0,2.0,1.0,40236.0,1.0,6.0,8.0,0.20800000000000002,0.0,24.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,7.0,0.0,4.0,40614.0,40452.0,1299.0,32.0,2.0,2.0,6.0,40285.0,1.0,6.0,8.0,0.27899999999999997,0.0,61.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6.0,8.0,0.0,4.0,40614.0,40481.0,1738.0,2.0,2.0,3.0,1.0,40289.0,1.0,6.0,8.0,0.5,0.0,4.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40614.0,40452.0,1637.0,13.0,3.0,3.0,2.0,40226.0,1.0,6.0,8.0,0.16699999999999998,0.0,18.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,4.0,40614.0,40452.0,1624.0,9.0,5.0,7.0,2.0,40256.0,1.0,0.0,8.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.0,6.0,1.0,4.0,40614.0,40466.0,1435.0,37.0,7.0,9.0,3.0,40312.0,1.0,1.0,12.0,0.217,0.0,46.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40614.0,40466.0,1650.0,13.0,2.0,4.0,2.0,40213.0,1.0,6.0,8.0,0.174,0.0,23.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40614.0,40452.0,1560.0,10.0,1.0,1.0,1.0,40248.0,1.0,6.0,8.0,0.25,0.0,12.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,8.0,0.0,4.0,40614.0,40480.0,1677.0,7.0,6.0,6.0,1.0,40397.0,1.0,0.0,8.0,0.154,0.0,13.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,4.0,40614.0,40487.0,1733.0,9.0,1.0,1.0,4.0,40297.0,1.0,7.0,8.0,0.41700000000000004,0.0,12.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8.0,8.0,0.0,5.0,40614.0,40466.0,1853.0,11.0,3.0,3.0,2.0,40229.0,1.0,6.0,8.0,0.294,0.0,17.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,5.0,40614.0,40473.0,1859.0,22.0,10.0,12.0,2.0,40367.0,1.0,6.0,8.0,0.177,0.0,34.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.0,8.0,0.0,5.0,40614.0,40481.0,1668.0,23.0,4.0,5.0,4.0,40246.0,1.0,7.0,8.0,0.177,0.0,34.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40483.0,1891.0,7.0,0.0,1.0,1.0,40288.0,1.0,7.0,8.0,0.083,0.0,12.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40483.0,2021.0,4.0,1.0,9.0,2.0,40276.0,1.0,6.0,8.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40614.0,40466.0,1781.0,20.0,2.0,2.0,2.0,40263.0,1.0,-1.0,12.0,0.385,0.0,26.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40494.0,2058.0,19.0,9.0,8.0,3.0,40277.0,1.0,6.0,8.0,0.3,0.0,30.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40441.0,1826.0,5.0,8.0,14.0,6.0,40306.0,1.0,6.0,8.0,0.318,0.0,22.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40485.0,1861.0,4.0,1.0,4.0,1.0,40444.0,1.0,6.0,8.0,0.125,0.0,8.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40614.0,40473.0,1887.0,7.0,3.0,3.0,1.0,40268.0,1.0,7.0,8.0,0.222,0.0,9.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,6.0,40614.0,40466.0,2265.0,38.0,6.0,9.0,8.0,40282.0,1.0,6.0,8.0,0.11800000000000001,0.0,68.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40614.0,40459.0,1998.0,11.0,2.0,2.0,2.0,40418.0,1.0,6.0,8.0,0.28600000000000003,0.0,14.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7.0,8.0,0.0,6.0,40614.0,40455.0,2153.0,6.0,3.0,5.0,1.0,40204.0,1.0,7.0,8.0,0.14300000000000002,0.0,7.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9.0,12.0,0.0,5.0,40614.0,40466.0,2008.0,3.0,1.0,2.0,2.0,40374.0,0.0,9.0,9.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8.0,8.0,0.0,6.0,40614.0,40482.0,1284.0,30.0,6.0,9.0,8.0,40212.0,1.0,6.0,8.0,0.271,0.0,48.0,2.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.0,8.0,0.0,6.0,40614.0,40466.0,1999.0,7.0,3.0,3.0,1.0,40263.0,1.0,6.0,8.0,0.133,0.0,15.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,7.0,40614.0,40482.0,2298.0,11.0,1.0,2.0,3.0,40282.0,1.0,7.0,8.0,0.375,0.0,16.0,2.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,6.0,40614.0,40480.0,2485.0,5.0,1.0,3.0,2.0,40263.0,1.0,6.0,8.0,0.125,0.0,16.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.0,8.0,0.0,8.0,40614.0,40456.0,2070.0,54.0,11.0,10.0,10.0,40200.0,1.0,6.0,8.0,0.23800000000000002,0.0,84.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
6.0,8.0,0.0,4.0,40615.0,40452.0,1593.0,4.0,1.0,4.0,1.0,40243.0,1.0,6.0,8.0,0.14300000000000002,0.0,7.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40494.0,1591.0,27.0,13.0,14.0,6.0,40236.0,1.0,6.0,8.0,0.271,0.0,48.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40469.0,1508.0,32.0,10.0,12.0,3.0,40228.0,1.0,6.0,8.0,0.149,0.0,47.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,4.0,40615.0,40497.0,1718.0,16.0,0.0,1.0,2.0,40285.0,1.0,6.0,8.0,0.125,0.0,24.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,4.0,40615.0,40494.0,1585.0,25.0,4.0,6.0,3.0,40213.0,1.0,6.0,8.0,0.188,0.0,32.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40466.0,1606.0,5.0,4.0,4.0,1.0,40298.0,1.0,7.0,8.0,0.25,0.0,8.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8.0,8.0,0.0,4.0,40615.0,40470.0,1508.0,11.0,1.0,2.0,1.0,40228.0,1.0,6.0,8.0,0.222,0.0,18.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40470.0,1508.0,13.0,3.0,4.0,5.0,40228.0,1.0,6.0,8.0,0.185,0.0,27.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40466.0,1520.0,45.0,3.0,5.0,3.0,40213.0,0.0,-1.0,12.0,0.23600000000000002,0.0,55.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40615.0,40452.0,1577.0,4.0,2.0,3.0,1.0,40239.0,1.0,6.0,8.0,0.2,0.0,5.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,4.0,40615.0,40483.0,1336.0,21.0,6.0,7.0,3.0,40282.0,1.0,6.0,8.0,0.179,0.0,28.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.0,8.0,0.0,4.0,40615.0,40470.0,1508.0,30.0,12.0,13.0,3.0,40228.0,1.0,6.0,8.0,0.13,0.0,46.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.0,8.0,0.0,4.0,40615.0,40483.0,1557.0,7.0,1.0,5.0,1.0,40423.0,1.0,0.0,6.0,0.14300000000000002,0.0,7.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6.0,7.0,0.0,5.0,40615.0,40466.0,2025.0,19.0,3.0,4.0,2.0,40219.0,1.0,6.0,6.0,0.077,0.0,26.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6.0,8.0,1.0,5.0,40615.0,40466.0,1539.0,12.0,4.0,4.0,2.0,40368.0,1.0,6.0,8.0,0.125,0.0,16.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40615.0,40483.0,2069.0,10.0,0.0,0.0,3.0,40299.0,1.0,0.0,8.0,0.174,0.0,23.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7.0,8.0,0.0,5.0,40615.0,40482.0,2288.0,1.0,1.0,1.0,2.0,40408.0,1.0,0.0,8.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7.0,8.0,0.0,6.0,40615.0,40466.0,3114.0,5.0,1.0,3.0,2.0,40303.0,0.0,6.0,8.0,0.2,0.0,5.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40615.0,40452.0,1624.0,13.0,2.0,4.0,3.0,40270.0,1.0,0.0,8.0,0.14300000000000002,0.0,28.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7.0,12.0,0.0,6.0,40615.0,40421.0,2099.0,16.0,14.0,17.0,4.0,40117.0,1.0,-1.0,12.0,0.032,0.0,31.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
8.0,8.0,0.0,6.0,40615.0,40462.0,2033.0,36.0,5.0,6.0,6.0,40254.0,1.0,6.0,12.0,0.221,1.0,68.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5.0,6.0,0.0,6.0,40615.0,40330.0,1083.0,0.0,0.0,5.0,3.0,40207.0,1.0,0.0,8.0,0.0,1.0,51.0,1.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.0,5.0,0.0,5.0,40615.0,40466.0,1688.0,16.0,7.0,7.0,3.0,40229.0,1.0,-1.0,5.0,0.172,0.0,29.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,6.0,40615.0,40466.0,2179.0,12.0,4.0,5.0,1.0,40263.0,1.0,6.0,8.0,0.067,0.0,15.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,7.0,40615.0,40483.0,2899.0,6.0,2.0,2.0,2.0,40232.0,0.0,6.0,8.0,0.133,0.0,15.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8.0,8.0,0.0,7.0,40615.0,40466.0,2279.0,6.0,1.0,2.0,1.0,40246.0,1.0,7.0,8.0,0.28600000000000003,0.0,7.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8.0,8.0,0.0,6.0,40615.0,40501.0,2049.0,4.0,3.0,2.0,2.0,40450.0,1.0,6.0,8.0,0.087,0.0,23.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.0,8.0,0.0,3.0,40616.0,40466.0,1159.0,12.0,11.0,19.0,2.0,40406.0,1.0,6.0,6.0,0.1,0.0,20.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8.0,8.0,0.0,4.0,40616.0,40483.0,2226.0,4.0,2.0,2.0,1.0,40288.0,1.0,6.0,8.0,0.25,0.0,4.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11.0,12.0,1.0,4.0,40616.0,40466.0,1249.0,16.0,2.0,5.0,3.0,40249.0,1.0,-1.0,12.0,0.34600000000000003,0.0,26.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8.0,8.0,0.0,4.0,40616.0,40466.0,1524.0,8.0,1.0,2.0,1.0,40234.0,1.0,0.0,12.0,0.222,0.0,18.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,4.0,40616.0,40451.0,1749.0,9.0,2.0,5.0,2.0,40198.0,1.0,6.0,8.0,0.077,0.0,13.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,9.0,0.0,4.0,40616.0,40466.0,1799.0,7.0,3.0,2.0,2.0,40263.0,1.0,7.0,8.0,0.14300000000000002,0.0,7.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,5.0,40616.0,40466.0,1414.0,23.0,9.0,8.0,4.0,40241.0,1.0,6.0,8.0,0.258,0.0,31.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,5.0,40616.0,40477.0,1651.0,9.0,3.0,4.0,4.0,40261.0,0.0,7.0,8.0,0.11800000000000001,0.0,17.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,5.0,40616.0,40452.0,1615.0,11.0,2.0,2.0,2.0,40228.0,1.0,0.0,8.0,0.053,0.0,19.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40616.0,40483.0,1638.0,14.0,3.0,4.0,2.0,40260.0,1.0,6.0,8.0,0.28600000000000003,0.0,28.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40616.0,40459.0,1576.0,25.0,6.0,10.0,4.0,40304.0,1.0,6.0,8.0,0.081,0.0,37.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40616.0,40473.0,2550.0,17.0,8.0,9.0,3.0,40256.0,1.0,6.0,8.0,0.185,0.0,27.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.0,8.0,0.0,6.0,40616.0,40473.0,2550.0,4.0,0.0,0.0,0.0,40256.0,0.0,6.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.0,8.0,1.0,3.0,40617.0,40460.0,1399.0,14.0,3.0,5.0,2.0,40266.0,1.0,-1.0,8.0,0.391,0.0,23.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8.0,12.0,0.0,3.0,40617.0,40501.0,1269.0,0.0,0.0,3.0,8.0,40443.0,1.0,3.0,6.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7.0,8.0,0.0,3.0,40617.0,40491.0,1249.0,8.0,1.0,1.0,1.0,40396.0,1.0,-1.0,8.0,0.053,0.0,19.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7.0,10.0,0.0,4.0,40617.0,40483.0,1600.0,15.0,6.0,8.0,2.0,40249.0,1.0,7.0,8.0,0.294,0.0,17.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,4.0,40617.0,40452.0,1585.0,31.0,13.0,15.0,3.0,40277.0,1.0,6.0,8.0,0.33299999999999996,0.0,42.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6.0,6.0,0.0,4.0,40617.0,40466.0,1967.0,6.0,0.0,0.0,2.0,40200.0,1.0,-1.0,6.0,0.364,0.0,11.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.0,7.0,0.0,4.0,40617.0,40483.0,1290.0,35.0,3.0,3.0,4.0,40306.0,1.0,-1.0,12.0,0.349,0.0,43.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8.0,8.0,0.0,4.0,40617.0,40460.0,1489.0,21.0,2.0,4.0,2.0,40298.0,1.0,-1.0,8.0,0.441,0.0,34.0,2.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8.0,8.0,0.0,4.0,40617.0,40466.0,1569.0,4.0,6.0,6.0,2.0,40251.0,1.0,6.0,8.0,0.16699999999999998,0.0,6.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5.0,5.0,0.0,4.0,40617.0,40483.0,1621.0,26.0,7.0,7.0,3.0,40210.0,1.0,0.0,5.0,0.125,0.0,40.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,4.0,40617.0,40456.0,489.0,64.0,11.0,12.0,12.0,40282.0,1.0,6.0,8.0,0.067,1.0,119.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,4.0,40617.0,40473.0,1728.0,3.0,5.0,6.0,2.0,40240.0,1.0,6.0,8.0,0.2,0.0,5.0,2.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40617.0,40473.0,1936.0,21.0,6.0,6.0,3.0,40204.0,1.0,-1.0,12.0,0.483,0.0,29.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40617.0,40480.0,2101.0,12.0,1.0,1.0,1.0,40269.0,1.0,6.0,8.0,0.077,0.0,13.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40617.0,40482.0,1856.0,10.0,7.0,7.0,2.0,40299.0,1.0,-1.0,8.0,0.3,0.0,20.0,2.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8.0,12.0,1.0,5.0,40617.0,40482.0,2043.0,15.0,10.0,6.0,2.0,40281.0,1.0,-1.0,12.0,0.26899999999999996,0.0,26.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,5.0,40617.0,40466.0,2049.0,4.0,1.0,0.0,1.0,40205.0,1.0,0.0,8.0,0.2,0.0,5.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.0,8.0,0.0,5.0,40617.0,40473.0,2294.0,6.0,0.0,0.0,1.0,40264.0,0.0,6.0,8.0,0.33299999999999996,0.0,9.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.0,8.0,0.0,5.0,40617.0,40481.0,2088.0,6.0,1.0,2.0,1.0,40247.0,1.0,6.0,8.0,0.5,0.0,14.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.0,8.0,0.0,5.0,40617.0,40466.0,2049.0,8.0,15.0,20.0,2.0,40425.0,1.0,6.0,8.0,0.5,0.0,12.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,6.0,40617.0,40483.0,890.0,27.0,3.0,5.0,4.0,40304.0,1.0,6.0,8.0,0.132,0.0,38.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
6.0,8.0,1.0,11.0,40617.0,40330.0,3479.0,32.0,1.0,1.0,4.0,40270.0,1.0,7.0,12.0,0.237,1.0,38.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.0,8.0,0.0,3.0,40618.0,40449.0,439.0,51.0,9.0,13.0,10.0,40285.0,1.0,6.0,8.0,0.111,0.0,108.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8.0,8.0,1.0,4.0,40618.0,40473.0,1573.0,20.0,5.0,5.0,2.0,40240.0,1.0,-1.0,8.0,0.174,0.0,23.0,2.0,1.0,0.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,1.0,5.0,40618.0,40501.0,1982.0,8.0,0.0,0.0,1.0,40251.0,1.0,6.0,8.0,0.25,0.0,12.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8.0,8.0,0.0,5.0,40618.0,40497.0,2075.0,1.0,3.0,4.0,1.0,40263.0,1.0,6.0,8.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.0,8.0,0.0,5.0,40618.0,40470.0,479.0,32.0,2.0,7.0,3.0,40429.0,1.0,6.0,8.0,0.154,0.0,52.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.0,8.0,0.0,5.0,40618.0,40497.0,1898.0,0.0,4.0,5.0,1.0,40261.0,1.0,6.0,8.0,0.2,0.0,5.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.0,8.0,0.0,3.0,40618.0,40471.0,459.0,15.0,4.0,4.0,1.0,40430.0,0.0,-1.0,8.0,0.065,0.0,31.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
